id,selling_price,code,item_name
5221,500,6611,CEFEXOL 125/5MLS 30MLS
5222,2700,6612,MAMAVIT-M EFF TABS 10S
5223,650,6613,linsore 5 cream
5229,2800,6614,LANTUS SOLOSTER turkey
5230,2350,6615,ZELATON 10GEL 30G
5231,3000,6616,ZELATON SUNSCREEN SPF50 60ML
5232,1050,6617,lipsore 5% cream
5233,25,6618,EVION 400MG
5234,50,6619,OLWORM SUSP 10ML
5235,40,6620,TIBINA 20MG (TORSEMIDE)
5236,100,6621,KOFGON 60ML (RED)
5237,1100,6622,MELAQUEEN CREAM 20GM
5238,250,6623,NEXPOL SUSP 100ML
5239,2800,6624,NEVMIST CREAM 200G
5240,800,6625,NOSOMIST NASAL SPRAY
5241,5100,6626,SUNDOWN ODORLESS GARLIC EXTRACT 100MG SOFTGELS 250S
5242,3250,6627,SUNDOWN MAGNESIUM 500MG CAPLETS 180'S
5243,2550,6628,SUNDOWN VITAMIN D3 50MCG GUMMIES 90'S
5244,2600,6629,SUNDOWN CALCIUM MAGNESIUM & ZINC CAPLETS 100'S
5245,1200,6630,CLEAR & SIMPLE EARLY RESPONSE PREGNANCY TEST
5246,50,6631,LOFNAC SUPPOSITORIES 100MG (DICLOFENAC)
5247,120,6632,LOSEC 20MG 14S TABS
5248,400,6633,NCL (SODIUM CHLORIDE) EYE DROP
5249,70,6634,LOSARTAS HT (TURKEY)
5250,750,6635,INFA V OINT 30G
5251,2800,6636,VIR ALPHA LIPOIC ACID 200MP VCAPS
5252,1000,6637,vancomycin inj 500mg
5253,10,6638,PARACETAMOL (PHARMADOL) 500MG TABS 100'S
5254,120,6639,ETR MR TABS 10'S
5255,145,6640,TORSENONE TABS 30'S
5257,70,6642,AUGMIN 625MG
5258,70,6643,THIORELAX SP
5259,6200,6644,LAROCHE TOLERIANE DERMAALLERGO FLUID 40
5260,300,6645,RESPIRA D SYR 100ML
5261,3200,6646,SINOMARIN NOSE CARE CHILDREN 100ML
5262,450,6647,DOVE MEN CARE BAR100G
5263,50,6648,ESOGLAX 40D
5264,50,6649,COMIT 50MG
5265,110,6650,FLEMO PLUS
5266,70,6651,ALTOA SUSP 10ML
5267,100,6653,CETRIZ SYR 60ML
5268,550,6654,duo cotexin
5269,350,6655,ferrose syr 200ml
5270,0,6656,NEUROTIN 100MG CAPS
5271,200,6657,safetybox for lancets
5272,70,6658,fabutas 40mg
5273,1400,6659,PEROBAR 5% SOAP 75GM
5274,20,6660,VERTEASE BETAHISTINE 8MG
5275,500,6661,OFLIN-D DROPS
5276,600,6662,cef-3 forte
5277,75,6663,NEBIDAY AM 30S
5278,70,6664,NEBIDAY H 30S
5279,115,6665,LONOFLAM MR
5280,180,6666,THIOCARB PROM 60ML
5281,100,6667,EPHEDRINE CHILD NASAL DROPS
5282,6200,6668,SUNDOWN CALCIUM VITAMIN D3 SOFTGELS 170S
5283,70,6669,voxel 500mg
5284,20,6670,PREDNISOLONE 20MG (COSMOS)
5285,15,6671,allopurinol 100mg [allogut]
5286,200,6672,TOUFCOF DRY 100ML
5287,200,6673,TOUFCOF PAED 100ML
5288,1200,6674,ADFIT XXL 10S
5289,1800,6675,CEFIXIME 100ML CEFCLAVE
5290,40,6676,ASHTON (ORIGINAL)
5291,900,6677,RHINATHIOL 2% (PAEDS)
5292,250,6678,MOTINORM SYR 30ML
5293,50,6679,PIRINOX SYR 60ML
5294,750,6680,SILVERPLUS ORAL 200ML
5295,1000,6681,SILVERLIFE TOPICAL SPRAYER 100ML
5296,850,6682,SANBE KIDS 200ML
5297,40,6683,PANADOL EXTRA SOLUBLE 500MG
5298,400,6684,CEFUROME 125MG SUSP 50ML
5299,70,6685,CEFUROME 500MG
5300,700,6686,FASTKIT
5301,20,6687,VILESTAMINE
5302,700,6688,TERBEX CREAM
5303,40,6689,PANADOL EXTRA SOLUBE 500MG 24S
5304,250,6690,BACTIFLOX 500 10S
5305,100,6691,RESPILIN SYR 100ML
5306,100,6692,NEXAHIST SYR 100ML
5307,500,6693,LOFNAC -H SPRAY
5308,350,6694,uniactin syrup 100ml
5309,3100,6695,molutrex 5% potassium hydroxide
5310,200,6696,probeta 7.5mls
5311,100,6697,NEUTRICID SUSP 100ML
5312,450,6698,BEUFLOX D EYE DROP
5313,35,6699,TELMICOS 40H
5314,400,6700,cezine syrup
5315,550,6701,IVERMECTIN 6MG {iverkot)
5316,100,6702,SAFE 72
5317,20,6703,FLUGONE C+F TABS
5318,450,6704,AMBRELLA -S 100ML
5319,3500,6705,NIZORAL 2% SHAMPOO 100MLS
5320,5600,6706,EFFACLAR ACNE ROUTINE KIT
5322,1500,6708,LIV 52DS TABS 60
5323,450,6709,VICKS INHALER INDIA
5324,1800,6710,ZZZQUIL NIGHTTIME SLEEP-AID LIQUID 177ML
5325,2700,6711,SENSIBIO AR (ANTI-REDNESS CARE) 40ML BIODERMA
5326,1200,6712,QUEST ZINC CITRATE 30MG WTH COPPER
5327,3100,6713,NOW MAGNESIUM CITRATE 200MG
5328,2100,6714,OPTI-FREE EXPRESS 120ML
5329,2000,6715,VISINE RED EYE COMFORT DROPS 15ML
5330,2400,6716,VISINE RED EYE TOTAL COMFORT DROPS 15ML
5331,2750,6717,cerelife
5332,90,6718,FENZA CAPS (LOOSE)
5333,40,6719,DEFLOZED 6MG
5334,900,6720,durex mutual climax
5335,300,6721,TRANEXAMIC ACID 500MG INJECTION
5336,500,6722,HEMOFORCE PREGA SYR
5337,150,6723,DUODART 0.5/0.4MG 30S
5338,350,6724,AMIZOLE GEL ( METRONIDAZOLE ) 20G
5339,1200,6725,ADULT DIAPERS L
5340,100,6726,GLASOFLOR PLUS SATCHETS
5341,250,6727,SCABION CREAM
5342,850,6728,VITA HEALTH CLO 100ML
5343,70,6729,ENERVIT 60ML
5344,90,6730,WELTEK NEURO CAPS 30S
5345,950,6731,RHINATHIOL (ADULT)
5346,210,6732,"PROCARE JOINT SACHETS 10,S"
5347,60,6733,Glyso 2gm
5348,130,6734,Actidrox 1g (Cefadroxil)
5349,300,6735,ZEROCIN 500MG
5350,250,6736,DOMI SUSP 30ML
5351,1150,6737,DERMOVATE OINT 0.05% 30G
5352,300,6738,BURNFIX CREAM
5354,3600,6740,CERAVE DAILY MOISTURIZING LOTION 236ML
5355,300,6741,ORAGEL SOOTHING TEETHING GEL
5356,4600,6742,CADRONATE 150MG
5357,50,6743,TRAMPA TABS
5358,250,6744,NEBANOL POWDER 5GM
5359,100,6745,SILVER SULPHADIAZINE CREAM 20G
5360,150,6746,CETRIPLUS 60ML
5361,1750,6747,NOW VITAMIN B2
5362,850,6748,Asynta max suspension 200ml
5363,90,6749,LDNIL 20 [ROVUSTATIN]
5364,100,6750,ACETYLCYSTEINE 600MG 30S ( ACEPIRO)
5365,70,6751,VOMIKIND 8MG
5366,30,6752,BIZOLOL 5MG
5367,85,6753,URSODEOXYCHOLIC ACID 250MG CAPSULES 60S
5368,2900,6754,QUEST COQ10 30MG TABS 60S
5369,200,6755,clotrine pess 200mg 3s
5370,1650,6756,NOW ZINC GLUCONATE 50MG
5371,500,6757,PROCEDURE
5372,200,6758,BENACOFF LINCTUS 100ML
5373,400,6759,VICKS TRIPPLE ACTION LOZENGER
5374,550,6760,SURESIGN PREGNANCY TEST
5375,25,6761,RAMIPRIL 5MG 28S [UK]
5376,20,6762,RAMIPRIL 2.5 CAPS 28S [UK]
5377,40,6763,PRO PLUS CAFFEIN TABS 24S
5378,50,6764,PIRITON 4MG UK 30S
5379,5030,6765,PERFECTIL PLATINUM 30S
5380,4730,6766,PERFECTIL MAX 84S
5381,550,6767,NITRID LICE COMB
5382,2100,6768,NITRID LICE TREATMENT
5383,220,6769,LONITAB [MINOXIDIL ] 5MG 10S
5384,700,6770,Lulyera cream 20gm
5385,260,6771,buspirone 10mg
5386,210,6772,PANADOL NIGHT TIME P/RELIEF 20S
5387,1800,6773,accuchek instant meter
5388,125,6774,NUROFEN FOR CHILDREN 100MG(CHEWABLE CAPS ORANGE 12S
5389,1350,6775,swiss no hangover
5390,1150,6776,acnevate plus gel
5391,120,6777,CalciD Denk Tabs
5392,750,6778,acnevate gel 5%
5393,30,6779,CHLORPAR PLUS
5394,450,6780,COLICAID DROPS 30ML
5395,2150,6781,wn biotin 5000mcg 60s
5396,1200,6782,STERIMAR CONGESTION RELIEF KIDS(COPPER) HYPERTONIC 50ML
5397,2650,6783,CARDIOCARE CAPS 30S
5398,140,6784,ROSTAT EZ 20MG TABS 30S
5399,2400,6785,STERIMAR CONGESTION RELIEF NASAL SPRAY ADULT 100ML
5400,45,6786,ACETAMOX 250MG 30S TABS (ACETAZOLAMIDE)
5402,450,6788,Gastid susp
5403,950,6789,SICCAPOS GEL
5404,50,6790,ESONARK 40MG(ESOMEPRAZOLE)
5405,100,6791,LEVOR 1
5406,10,6792,ADIFLAM SR 100MG
5407,300,6793,FUNBACT POWDER 50GM
5408,55,6794,CABALIN 25 NT
5409,120,6795,TOFAJAK [TOFACITINIB]
5410,50,6796,CLONAZEPAM 500MCG
5411,40,6797,PRED 20 DT
5412,2450,6798,foracort 400 inhaler
5413,10,6799,amlodipine 5mg 28s [teva]
5414,30,6800,Lipiglax 40mgtabs 28s
5415,20,6801,lipiglax 20mg tabs 28s
5416,25,6802,EUGICA COFF LOZENGES 120S
5418,1300,6804,UNCOVER PIMPLE PATCH
5419,500,6805,UNCOVER VIT C MASK
5420,500,6806,UNCOVER ALOE VERA MASK
5421,500,6807,UNCOVER DETOXIFYING MASK
5422,60,6808,NEUROGAME 300/500MG
5423,1700,6809,BENYLIN CHILD CHESTY COUGH NON DROWSY 125MLS
5424,350,6810,CIPROGLAX EYE/EAR DROPS 5ML
5426,500,6811,CIPRIGLAX-D EYE/EAR DROP 5ML
5427,180,6812,JENTADUETO 2.5/1000 60S
5428,500,6813,CIPROGLAX D EYE DROP
5429,10,6814,cetzan 10mg
5430,80,6815,meconerve forte caps
5431,200,6816,dexneo
5432,1750,6817,now vitamin b1
5433,85,6818,telmisartan 80mg uk 28s
5434,2000,6819,nizoral cream 30g
5435,30,6820,RABEPRAZOLE (RZOLE) TABS 10S
5436,6500,6821,NICORETTE QUICKMIST COOL BERRY SPRAY 13.2MLS
5437,70,6822,VISIONACE ORIGINAL TABS
5438,60,6823,AGILEVO 500MG (LEVOFLOXACIN)
5439,50,6824,MONTAIR 5MG
5440,200,6825,THIOVENT CHILD 2% 100ML
5441,200,6826,THIOVENT ADULT 5% 100ML
5442,2300,6827,RE-CART CAPSULES 30S
5443,100,6828,MULTIVITAMIN ( CONCEVIT) SYRUP 60ML
5444,90,6829,NAPRO-ES 500MG 20S
5445,400,6830,clavbid 228mg/5ml
5446,600,6831,clavbid 457/5ml 70ml
5447,90,6832,CARDIPIN 80/2.5H
5448,2000,6833,CENTRUM WOMEN 30S
5449,70,6834,DAPAPRIDE 5MG
5450,100,6835,FINEMOX 1GM
5451,1450,6836,DREZ OINT 100GM
5452,700,6837,ASTYMIN C DROPS 15MLS
5453,1000,6838,VICKS VAPORUB 50ML INDIA
5454,2000,6839,NOW VITAMIN D3 1000IU CAPS 180S
5455,950,6840,SEFUR DS 250MG 50ML (CEFUROXIME)
5456,40,6841,MODIPRAN 20MG (FLUOXETINE)
5457,50,6842,LEVOFLOXACIN 500MG (MYDAWA)
5458,1750,6843,ANDOLEX C AB (ANTIBACTERIAL) M/W 100ML
5459,270,6844,MYCOPHENOLATE 360MG (MOFILET)
5460,850,6845,EPIMOL B ALL PURPOSE 150G
5461,7900,6846,MELA B3 SERUM 30ML
5462,7550,6847,MELA B3 CREME 40ML
5463,30,6848,AVASTATIN 40MG
5464,800,6849,GYNOVAST KIT
5465,250,6850,DYSEN FORTE SYR 30ML
5466,45,6851,RABEQUE
5467,60,6852,RABEQUE D
5468,2800,6853,OPTIFER PREGNAVITA
5469,40,6854,OPTIFER F TABS
5470,50,6855,MEFTAN PLUS DT 4/2.5
5471,210,6856,GASTRO KID SATCHETS
5472,1900,6857,VIR MAGNESIUM HIGH POTENCY 300MG
5473,250,6858,alugel plus 200ml
5474,20,6859,Allogout 300mg
5475,600,6860,KUIN (CIPROFLOXACIN ) 500MG TABS10S
5476,100,6861,BENACOFF PAEDS 60ML
5477,300,6862,HYDRYLLIN SYR 120ML
5478,300,6863,HYDRYLLIN DM SYR 120ML
5479,300,6864,VERILUBE LUBRICA JELLY 42G
5480,20,6865,CEOVIT (vitamin c) chewable TABS 250MG 200S
5481,2600,6866,MORPHINE SOL 10MG/5ML 300ML
5482,250,6867,artefan 80/480
5483,2600,6868,NOW L LYSINE 1000MG
5484,55,6869,omega 3 krishna
5485,200,6870,ISOCET PROM 100ML
5486,2700,6871,ODOMOS NON-STICKY MOSQ REPELLANT CREAM 100GM
5487,20,6872,ACLOSARA SP 10S
5488,20,6873,DEFLAX TABS (DOMPERIDONE) 10MG
5489,3000,6874,EUCERINE DERMO PURIFIER CLEANSE GEL
5490,4375,6875,EUCERIN DERMO ADJUCTIVE CREAM
5491,3150,6876,EUCERIN UREA REPAIR PLUS LOTION
5492,4300,6877,EUCERINE PIGMENT CONTROL SPF 50
5493,70,6878,BACTIZED 625MG
5494,550,6879,SENSODYNE MULTI CARE 40ML
5495,140,6880,PREVA 90MG
5496,1200,6881,gauze roll 750gms
5497,4500,6882,NIVEA SUN SPRAY SPF 30 200ML[BLUE]
5498,30,6883,ATORVA TABS 10MGS 30S
5499,500,6884,MOODS EXTRA LONG CONDOM
5500,4000,6885,NOW GLUTATHIONE 500MG CAPS
5501,500,6886,MOODS STRAWBERRY CONDOM
5502,500,6887,MOODS ULTRA THIN CONDOM
5503,2500,6888,RISOFOS 35MG
5504,300,6889,Al-bel forte 80/480
5505,200,6890,Albel 20/120 24s
5506,200,6891,ALBEL 20/120MG 24S
5507,650,6892,FAST KIT
5508,30,6893,UCON 10
5509,130,6894,SINEMET CR 50/200MG TABS 60'S
5510,600,6895,day by day nappy rash cream 60gm
5511,950,6896,EPIMOL-B BABY &JUNIOR CREAM 150MG
5512,3000,6897,REPLACE CLASSIC VANILLA 400G
5513,3280,6898,REPLACE DIABETIC 400G
5514,500,6899,MOODS RIBBED 3S
5515,500,6900,MOODS ALL NIGHT 3S
5516,650,6901,MOODS 3X FUN WITH LUBRICANT
5517,700,6902,MOODS FEMALE CONDOM VELVET 4S
5518,10,6903,RIZEXIN 10MG
5519,3670,6904,animal parade kid zinc
5520,2750,6905,animal parade ca kids
5521,2600,6906,animal parade vitamin c kids
5522,100,6907,KN 95 MASK
5523,3500,6908,FIRST AID KIT (L)
5524,200,6909,ryniz
5525,600,6910,COLGATE TOTAL PRO GUM FLOSS 25MTRS
5526,800,6911,EZEEVIT-C ADULTS VITAMIN C 500MG & ZINC 20S
5527,340,6912,LAMICTAL 100MG TABS 30S
5528,2500,6913,NOW NIACIN (VITAMIN B3) 90S
5529,500,6914,IMAVIR EYE OINT (ACYCLOVIR)
5530,90,6915,ARIPROCT SUPPOSITORIES
5531,500,6916,patadin
5532,10,6917,TONGUE DEPRESSORS
5533,40,6918,ZINCOVIT TABS
5534,150,6920,DAFLON 1000MG
5535,150,6921,CODIMEX CT SYR 60ML (CETRIZINE)
5536,10,6922,CODIMEX CT 10MG TABS (CETRIZINE)
5537,5,6923,TEST
5538,500,6924,ALVER SUSP 10ML
5539,750,6925,DERMOL CRACKED HEEL REPAIR BALM 60G
5540,150,6926,CACHCET SYR 60ML
5541,30,6927,papazyme tabs
5542,2950,6928,malibu suncare spf 50 200ml LOTION
5543,90,6929,CILNITEL 20/80
5544,200,6930,AXIM CV 250 14S (CEFUROXIME 250MG & CLAVULAIC ACID 62.50MG)
5545,60,6931,PERFAMOL 1G
5546,40,6932,PERFAMOL 500MG
5547,2000,6933,LIBBY FM CAPS 30S
5548,600,6934,COLECAL D DROPS 15ML
5549,170,6935,BEMPETOL EZ 30S
5550,75,6936,zulu ES
5551,665,6937,NIQUITIN 14MG STEP 2 PATCHES 7'S
5552,665,6938,NIQUITIPIN 7MG STEP 3 PATCHES 7'S
5553,2300,6939,MYOATOM GUMMIES 30'S
5554,65,6940,XIPHARM 200MG
5555,50,6941,EFFERALGAN CODEINE
5556,60,6942,JAMIESON MAGNESIUM BISGLYCINATE GUMMIES (LOOSE)
5557,1650,6943,LIPIKAR CLEANSING BAR 150G
5558,3500,6944,NT MAGNESIUM GLYCINATE 200MG 60S
5559,1100,6945,NYSTAN [MYCOSTATIN] 30ML
5560,50,6946,VITAGET 10MG
5561,30,6947,VITAGET 4MG
5562,60,6948,NEWCOX 90MG
5563,5500,6949,NEILMED SINUS RINSE KIT SATCHETS 60'S
5564,1800,6950,ANTHISAN CREAM 25MG
5565,50,6951,Shalcip 500mg
5566,200,6952,COTTON BUDS HANAN 100'S
5567,150,6953,ROSY HAND SANITIZER 50ML
5568,1280,6954,JOHNSON BABY OIL 200ML
5569,600,6955,TERBIDERM CREAM 10G
5570,20,6956,RABETO ( RABEPRAZOLE) 20MG 10S
5571,50,6957,montecor plus kid
5572,350,6958,drez powder 10gm
5573,300,6959,ZATHRIN 500MG
5574,3300,6960,REPLACE JUNIOR 400G
5575,2500,6961,NATURES WAY ASHWAGANDHA GUMMIES 90'S
5576,15,6962,SENNAGLAX ALOE TAB'S 60'S
5577,100,6963,VONAPRO 20MG 14S
5578,1550,6964,SLIMSY GUMMIES 30'S
5579,130,6965,LAMICTAL 25MG ORG 30S
5580,1200,6966,ANKLE SUPPORT(BEIGE) OLYMPIAN-MEDIUM
5581,700,6967,GASTROZYME SYR 200ML
5582,3200,6968,NOW LECITHIN CAPS 1200MG 100'S
5583,30,6969,Neurosanbe
5584,300,6970,ARTEFAN 20/120 DT 12S
5585,40,6971,MELANOCYL (METHOXSALEN) 10MG TABS
5586,30,6972,GESTORITE CAPS 30S ( Natural Digestive Enzyme)
5587,70,6973,ESOFAST IT 40MG 30S
5588,350,6974,miconaz cream 20gm
5589,650,6975,COTTON WOOL 500GM
5590,2200,6976,LM SELENIUM ACE TABS 100'S
5591,130,6977,DAPIGA 10MG
5592,100,6978,ACETIFIZZ EFFERVESCENT TABS (acetyl cysteine)
5593,4000,6979,JAMIESON JOINT RELIEF CAPSULES 30S
5594,1400,6980,FUCICORT CREAM 30MG T
5595,45,6981,NOVOFINE NEEDLES 30G 8MM 100S
5596,110,6982,DIAX-TS 5MG 30S
5597,150,6983,LEPONEX 100MG 50S
5598,65,6984,uterocare
5599,11500,6985,UTREVA (PROGESTERONE) 8% GEL
5600,100,6986,senokot max strength
5601,3800,6987,jamieson saw palmetto 1000mg
5602,800,6988,SERUM CALCIUM
5603,15,6989,ENTAMAXIN CAPS (LOOSE)
5604,2100,6990,CENTRUM MEN 50+ TABS 30S
5605,3600,6991,EPIMAX LOTION 450ML
5606,250,6994,AZIAGIO SUSP 15ML
5607,250,6995,BEUFLOX EYE DROP 5ML
5608,70,6996,EXIME 250MG TABS
5609,850,6997,FRUTERI PROBIOTIC BABY DROPS 5ML
5610,2350,6998,corsodyl fresh mint 300ml
5611,400,6999,FRICKS SYR 100ML
5612,35,7000,NEOSANMAG FAST TABS (LOOSE)
5613,30,7002,VOMISTOP TABS
5614,150,7003,ANDRIN (PAEDS) NASAL DROP 10ML
5615,70,7004,ACTICEF 400MG
5616,170,7005,"GLAMMER G TABS 10,S"
5617,600,7006,CANDIGO CREAM 7GM
5618,150,7007,miclocin cream 15g
5619,300,7008,THROZA 500MG
5620,450,7009,LAWASH INTIMATE HYGIENE 25ML
5621,1150,7010,M2 TONE SYRUP
5622,60,7011,LDNIL 10MG (ROSUVASTATIN)
5623,450,7012,momson cream 15gm
5624,80,7013,terbiderm forte 250mg
5625,100,7014,CETRIPLAIN 60ML
5626,800,7015,SALICRA SYR 200ML
5627,300,7016,TASOL GM CREAM 10G
5628,300,7017,SUPER APETI SYR 100ML
5629,1500,7018,DEEP FREEZE COLD PATCH 4S
5630,50,7018,DIAMICRON 60MG 30S T
5631,1550,7019,Glantrim eye drop 10ml
5632,9050,7020,NICORETTE QUICKMIST 13.2ML 1'S
5633,1250,7021,HYGLOW SOAP
5635,60,7023,PROVIRON 25MG 20'S TURKEY
5636,2700,7024,MAGNESIUM BIGLYSINATE 140MG 60'S VIRIDIAN
5637,1700,7025,now vitamin A
5638,2800,7026,HEALTHAID CIDER TRIM 90'S
5639,3100,7027,HALIBORANGE OMEGA 3 DHA SYR- ORANGE 300ML
5640,1350,7028,HALIBORANGE EFFERRV B/CURRANTS 20'S
5641,1350,7029,HALIBORANGE EFFERRV VITC ORANGE 20'S
5642,35,7030,JAMIESON VIT D3 1000IU TABS (LOOSE)
5643,150,7031,DAWAVITE 100ML
5644,100,7032,BIOGAIA GASTRUS TABS
5645,70,7033,SILOFAST-4MG
5646,55,7034,PARABUZZ 1G EFF TABS 8'S
5647,35,7035,PARABUZZ 500MG EFFER TABS 8'S
5648,5000,7036,MORATECH BP MACHINE
5649,1000,7037,ZINCOVIT SYR 200ML
5650,40,7038,aciclovir 200mg dispersible 25s
5651,400,7039,metrogyl denta gel
5652,135,7040,leflunomide 20mg 3os
5653,250,7041,MELANO TX TABS 11'S
5654,45,7042,DISPRIN TABS 300MG 32'S
5655,100,7043,ROLAC 10MG 20S
5656,450,7044,NEXID GEL 200ML
5657,55,7045,Glyso 1gm
5658,170,7046,AXIM CV 625MG 14S
5659,700,7047,KEDLEY ELASTICATED ELBOW SUPPORT -SMALL MEDIUM
5660,1100,7048,MELALITE CREAM 20G
5661,2550,7049,LISTERINE MW COOL MINT ZERO ALCOHOL 500ML
5662,50,7050,GACET EFF TABLETS
5663,300,7051,DAVIR CREAM 10GM (ACYCLOVIR)
5664,5950,7052,HN COLLAGEN DRINK 185GM
5665,700,7053,MUPISOFT CREAM 15G
5666,1200,7054,SKYN CONDOM ORIGINAL
5667,70,7055,clindacin 300
5668,650,7056,FUN TIME ORIGINAL STIMULATING LUBE 75ML
5669,1000,7057,GASTROIV INJ
5670,300,7058,PLAZO 500MG
5671,100,7059,RALEF 120MG
5672,1000,7060,GINESOMEGA SYR 200ML
5673,400,7061,COFERB HERBAL COUGH SYR 100ML
5674,3300,7062,VIRIDIAN L-THEANINE & LEMON BALM 30S
5675,4300,7063,NOW L CARNITINE 500MG CAPS 60S
5676,3400,7064,WN MELATONIN/MAGNESIUM 10/150 60S
5677,2300,7065,WN MELATONIN 3MG QUICK DISSOLVING 90S
5678,2100,7066,WN MELATONIN 5MG 60S
5679,4500,7067,"WN OMEGA 3,6,9 1200MG 150 SOFTGELS"
5680,2400,7068,NA VITAMIN B COMPLEX 90S
5681,2100,7069,NA VITAMIN D3 1000IU 90S
5682,2500,7070,NA VITAMIN D3 5000IU 60S
5683,2500,7071,NA MAGNESIUM CITRATE 60S
5684,2700,7072,NA GINKO BILOBA 120MG 90S
5685,1600,7073,NA FOLIC ACID 90S
5686,2700,7074,WN MAGNESIUM BIGLYCINATE 2003G 60S
5687,3200,7075,NA EVENING PRIMPROSE 1000MG 90S
5688,50,7076,FLUCOLDEX RUB
5689,650,7077,CONTEMPO CONDOM EROTICA 3S
5690,600,7078,ZINCOFER 200MLS
5691,800,7079,HEMOFER IRON SUCROSE 5ML 5S
5692,200,7080,TRANSPORE 3 INCH
5693,550,7081,NEATHEETH MILD WHITENING FORMULA 50ML
5694,750,7082,PILEX FORTE CREAM 30G
5695,400,7083,RHEUMATOID FACTOR (RF)
5696,500,7084,ESR
5697,200,7085,DUROMINE TABS 15MG 30S
5698,450,7086,APPETIZAR B SYR 200ML
5699,350,7087,APPETIZAR B SYR 100ML
5700,120,7088,CEFEXOL 400MG CAPS 5S
5701,1000,7089,CEFAZ 50MG/5ML 60ML (CEFPODOXIME)
5702,40,7090,SNIP COLD AND FLU TABS 20S
5703,10,7091,ADIPIN 5MG
5704,700,7092,ZINC & CASTOR OIL OINT 100G (COST PLUS)
5705,500,7093,CEFURONET CV 156 SUSP 60ML
5706,450,7094,AUROCROME SOLN 2% 10ML E/D
5707,70,7095,CEFURONET CV 375MG
5708,120,7096,CEFURONET CV 625MG
5709,100,7097,EQUIFLORA CAPS
5711,80,7099,NATRILIX SR 1.5MG TABS 30S TURKEY
5712,250,7100,ACICLOBEL CREAM 10G (ACYCLOVIR)
5713,75,7101,MESTINON 60MG 20S ( PYRIDOSTIGMINE)
5714,1500,7102,WISDOM FLOSSERS CLEAN BTW EASY SLIDE 30'S
5715,350,7103,SALAGEN 5MG
5716,1450,7104,ROBITUSSIN DRY COUGH SYRUP 100ML
5717,2450,7105,ROBITUSSIN DRY COUGH SYRUP 250ML
5718,1400,7106,SEBAMED CLEAR FACE CLEANSING BAR
5719,80,7107,SUPRADYN ENERGY BOOST
5720,80,7108,SUPRADYN IMMUNE
5721,500,7109,CHAPSTICK ORIGINAL LIPSTICK
5722,500,7110,CHAPSTICK STRAWBERRY
5728,2500,7111,OLAY ANTI WRINKLE
5729,1650,7112,Benylin dry 200ml
5731,2350,7114,durex play 2 in 1 massage gel
5732,1050,7115,drez m/wash 100ml
5733,250,7116,Azigio 15ml
5734,450,7117,AVOLAC 100ML
5735,600,7118,AVOLAC 200ML
5736,700,7119,TINEAHIT (LULICONAZOLE) LOTION 30ML
5737,30,7120,SOLUDOL DISP TABS 100'S
5738,18650,7121,CONSTELLA (LINACLOTIDE) CAPSULES 28'S
5739,1850,7122,HEALTHAID VITAMIN C 1500MG PR 30'S
5740,3100,7123,HEALTHAID VITAMIN C CHEWABLE 1000MG PR 60'S
5741,1850,7124,HEALTH AID VITAMIN C 500MG CHEWABLE 60'S
5742,5250,7125,HEALTHAID VITAMIN D3 50000IU 30'S
5743,5350,7126,BY MAGNESIUM OIL SPRAY ORIGINAL 100ML
5744,3100,7127,NATURES PLUS VIT C 250MG GUMMIES 75'S
5745,35,7128,"NAZCO EC 900 30S ( VIT C,ZINC ,VIT E) CHEWABLE"
5746,70,7129,GLENCEE DZ (LOOSE)
5747,1000,7130,ZYCET NASAL SPRAY 27.5MCG
5748,2200,7131,BAZUKA GEL (PURPLE)
5749,450,7132,CINACALCET 30MG 28'S (CINACALCET)
5750,1100,7133,MASTERPLAST WEEKLY PILL ORGANISER
5751,12500,7134,NICORETTE QUICKMIST COOL BERRY 13.2MLS 2'S
5752,2800,7135,JAMIESON ASHWAGANDHA CAPSULES 60S
5753,4450,7136,NIVEA SUN SPF 50 SPRAY ADULT 2OOML[BLUE]
5754,1000,7137,CANDIPLAS H CREAM ANTIFUNGAL
5755,90,7138,NEERI KFT CAPS 20'S
5756,185,7139,KETOSEN DS TABS 30'S
5757,70,7140,Benaworm susp 10ml
5758,90,7141,GAVISCON D/A MINT 48S
5759,1550,7142,POLYGYNAX PESS 12'S
5760,165,7143,DAPAMET-V XR 10 TABS 30'S
5761,7400,7144,NOW BIOCELL COLLAGEN HYDROLYZED 120'S
5762,2400,7145,MAMAVIT F EFFERVESCENT TABS 10S
5763,500,7146,DOLOACT GEL 30G
5764,85,7147,ONTEL 80 TRIO
5765,60,7148,SCIFIT MAGNESIUM 375MG
5766,65,7151,ESSVIT (BIOTIN) 5MG TABS100S
5767,55,7152,viridian mg glycinate 140mg
5768,85,7153,EMPAFLO M 12.5/1000MG TABS 30'S
5769,350,7154,TEARDEW DROPS 10ML
5770,70,7155,colospas fibro satchets
5771,70,7157,AMROID CAPS
5772,100,7158,MEFCID TA TABS
5773,70,7160,GINESOMEGA GUMMIES
5774,70,7161,GLASONORM PLUS CAPS
5775,1100,7162,VITA CDZ EFF 1000MG
5776,2750,7163,RESCUE REMEDY DROPPER 10ML
5777,50,7164,SITAMIN 50/1000MG 30S
5778,1700,7166,OTRIVIN CONGESTION RELIEF N/S
5779,1600,7167,PILLMATE 7 DAY MAXI DISPENSER
5780,50,7168,NEERI ULTRA CAPS
